LIMIT_BAL,total_bill,default,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,AGE_BIN,BAL_BIN
360000,87834,1,-2,-2,-2,-2,-2,-1,0,1,0,1,1,0,16295,-113,0,0,69087,2565,3,2
150000,23563,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,3303,2325,5954,4013,3990,3978,2,2
20000,36596,1,0,0,0,-2,-2,-2,1,0,0,0,0,0,19628,16968,0,0,0,0,1,1
90000,93335,1,0,0,0,0,0,0,1,1,1,1,1,0,12798,14273,14931,25235,23801,2297,1,1
50000,240692,1,0,0,0,0,0,0,1,1,1,1,1,1,50824,50745,50175,29331,29502,30115,1,1
30000,131412,1,0,0,0,0,0,0,1,1,1,0,1,1,26330,24835,27617,26500,25688,442,3,1
50000,105744,1,2,2,0,0,0,0,1,1,0,0,1,0,23915,13274,8652,7388,1987,50528,1,1
120000,625898,1,0,0,0,0,0,0,1,1,1,1,1,1,118732,120605,118710,88585,91149,88117,3,1
100000,516625,1,2,2,2,-1,0,0,0,1,1,1,1,1,110546,99738,99971,71001,66739,68630,3,1
170000,500959,1,2,2,2,2,4,3,1,1,1,0,0,1,74339,80125,82021,90064,88070,86340,2,2
350000,14527,1,2,2,6,6,6,6,0,0,0,0,0,0,2421,2421,2421,2422,2421,2421,3,2
200000,139425,1,0,0,-1,0,0,-2,1,1,1,0,0,0,65947,25582,28731,19165,0,0,1,2
380000,1422337,1,0,0,0,0,0,0,1,1,1,1,1,1,385670,294828,220017,154272,35272,332278,3,2
150000,3927,1,-1,-1,2,0,-1,-1,1,0,0,1,1,0,275,955,635,314,323,1425,2,2
80000,280908,1,0,0,0,0,0,0,1,1,1,1,1,1,45265,47126,47386,48406,49464,43261,1,1
120000,107327,1,-1,2,0,0,0,2,1,1,1,1,0,1,16255,16690,17702,17905,19618,19157,2,1
20000,76659,1,1,2,2,3,2,2,1,1,0,0,0,0,14638,16807,17601,17149,10464,0,2,1
250000,76727,1,0,-1,-1,0,0,0,1,1,1,0,1,1,6246,27246,6181,26238,6935,3881,2,2
70000,41599,1,-1,2,0,0,-1,-1,0,1,1,1,1,0,10357,6700,6788,3614,7127,7013,2,1
10000,55959,1,0,0,2,0,0,0,1,1,1,1,1,1,10019,9784,9467,8934,9135,8620,1,1
140000,736832,1,2,0,0,0,0,0,1,1,1,1,1,1,133602,135402,113312,115730,118206,120580,1,2
160000,177163,1,3,2,0,0,0,0,1,1,1,1,1,1,26350,27147,28405,29450,31763,34048,2,2
160000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
300000,32856,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,-139,28083,3554,167,200,991,1,2
70000,273938,1,2,2,2,3,2,2,1,1,0,1,0,1,42594,43607,47552,46485,47305,46395,1,1
50000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
50000,12311,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,575,271,3632,1335,3059,3439,1,1
200000,35971,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,6223,781,1517,15613,5091,6746,2,2
10000,27307,1,1,2,0,0,0,0,0,1,0,0,0,0,8195,5018,5731,4254,2789,1320,2,1
280000,17561,1,-1,0,-1,-1,-1,-1,1,1,1,1,1,1,7808,5867,444,2054,791,597,2,2
30000,104988,1,0,0,0,2,0,0,1,1,0,1,1,0,23192,19088,19632,15247,14026,13803,1,1
20000,84710,1,2,2,2,0,0,0,1,0,1,1,0,0,16745,19161,18409,18579,11816,0,1,1
260000,1241429,1,2,2,2,0,0,0,1,0,1,1,1,1,244785,251411,245023,248360,119184,132666,2,2
50000,126550,1,0,0,0,0,0,0,1,1,1,1,1,1,42688,38244,22691,8802,7148,6977,1,1
80000,446667,1,1,2,2,2,2,2,0,1,1,0,1,1,71672,69954,74758,75730,74404,80149,1,1
50000,98516,1,0,0,0,0,-1,0,1,1,0,1,1,1,22894,31379,23987,0,133,20123,1,1
360000,836503,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,356913,208295,68194,167984,16199,18918,2,2
60000,182221,1,3,4,3,2,2,2,1,0,1,1,1,1,30407,30015,29242,29765,30534,32258,2,1
180000,638203,1,1,2,2,2,2,2,0,1,1,0,1,0,108581,105394,112055,111317,98395,102461,1,2
20000,100397,1,2,0,0,0,0,0,1,1,1,1,1,1,14850,15880,16902,17246,17589,17930,3,1
70000,52430,1,0,0,0,0,0,0,1,1,1,1,1,1,4240,6661,8379,10226,11057,11867,2,1
300000,76708,1,-1,-1,-1,0,0,-1,1,1,0,0,1,0,6650,10062,22520,22131,14073,1272,2,2
220000,858608,1,0,0,0,0,0,0,1,1,1,1,1,1,165111,167582,148255,123414,125833,128413,1,2
450000,32364,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8959,6258,5553,9874,838,882,3,2
120000,24314,1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,338,339,1384,9499,10181,2573,1,1
210000,478316,1,2,2,2,2,2,2,1,1,1,1,1,1,76087,77972,79080,80364,81449,83364,2,2
70000,319442,1,2,2,2,2,2,2,1,1,1,1,1,1,50898,51983,52531,53560,54661,55809,2,1
100000,210304,1,2,2,2,2,2,2,0,1,0,1,0,1,33782,32963,35612,34744,36977,36226,2,1
80000,479958,1,0,0,0,2,0,0,1,1,0,1,1,1,81359,80313,82239,80448,78307,77292,1,1
100000,2591,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,819,0,448,457,438,429,2,1
40000,181296,1,1,2,0,0,0,3,0,1,1,1,0,0,28994,28274,29028,29635,33103,32262,1,1
290000,7428,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,417,483,809,41,1770,3908,2,2
500000,22039,1,1,-1,2,2,0,0,1,0,0,1,1,1,-976,3518,1920,1914,8926,6737,2,2
90000,19480,1,-1,-1,-1,-1,-1,-2,1,1,1,0,0,0,594,195,18167,524,0,0,1,1
50000,6124,1,2,2,3,3,3,3,0,0,0,0,0,0,1039,1023,1008,992,1023,1039,2,1
90000,368210,1,0,0,0,0,0,0,1,1,1,1,1,1,70496,70602,64934,59954,54040,48184,1,1
140000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210000,49535,1,1,-2,-2,-2,-1,-1,0,0,0,1,0,0,0,0,0,0,49535,0,2,2
20000,14053,1,2,2,6,6,6,6,0,0,0,0,0,0,2434,2441,2448,2455,2441,1834,2,1
50000,287892,1,3,2,2,0,0,0,1,0,1,1,1,1,49873,50525,49034,49530,44125,44805,1,1
50000,78257,1,0,0,2,2,2,2,1,0,1,0,1,0,10533,13136,12618,13894,13547,14529,1,1
50000,182575,1,0,0,0,-1,-1,0,1,1,1,1,1,1,50393,49026,47995,1323,17192,16646,3,1
180000,382352,1,2,2,2,2,2,0,1,0,1,0,1,1,81022,78360,58019,58159,55998,50794,1,2
210000,8893,1,1,-2,-1,-1,-1,-1,0,1,1,1,1,1,0,0,3161,4122,612,998,2,2
190000,1093076,1,2,2,2,2,2,2,1,1,1,1,1,1,178360,179042,177630,180266,185890,191888,2,2
90000,402736,1,0,0,0,0,0,0,1,1,1,1,1,1,81141,83116,60250,61267,62671,54291,1,1
90000,470160,1,0,0,0,0,0,0,1,1,1,1,1,1,87557,89091,85852,68237,69050,70373,1,1
120000,119675,1,0,0,0,0,0,0,1,1,1,1,1,1,20887,21940,22171,20505,19040,15132,1,1
130000,5965,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1064,1623,823,830,816,809,1,2
110000,497301,1,0,0,2,2,0,0,1,1,1,1,1,1,85935,87458,82989,80459,80022,80438,1,1
20000,55345,1,1,2,0,0,0,0,0,1,1,1,1,1,8217,7931,8928,9414,10133,10722,1,1
360000,717,1,1,-2,-2,-1,-1,-2,0,0,1,0,0,0,0,0,0,717,0,0,2,2
240000,24104,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,3330,7473,2343,4279,2419,4260,2,2
500000,40396,1,-1,-1,-1,2,-1,-1,1,1,0,1,1,1,30438,1832,821,581,2875,3849,2,2
170000,599982,1,0,0,0,0,0,0,1,1,1,1,1,0,93456,96327,97373,99478,101633,111715,2,2
110000,256263,1,1,2,0,0,0,0,0,1,1,1,1,1,44264,41781,43048,46228,44713,36229,1,1
50000,242323,1,1,2,2,2,2,2,1,1,1,1,0,1,38094,40002,40034,40855,42077,41261,2,1
240000,674833,1,0,0,2,0,0,0,1,0,1,1,1,1,107180,113434,110128,112322,114817,116952,2,2
300000,481396,1,0,0,0,0,0,0,1,1,1,1,1,1,93766,84668,88482,76284,67779,70417,2,2
30000,56062,1,-1,0,0,0,0,-1,1,1,1,0,1,0,3264,5639,7049,20478,14475,5157,1,1
50000,215248,1,0,0,0,0,0,0,1,1,1,1,1,1,50782,50695,33377,29435,20792,30167,1,1
50000,171329,1,0,0,0,0,0,0,1,1,1,1,1,1,47839,49443,47774,8520,8766,8987,2,1
120000,14502,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,2495,2490,2460,2460,2460,2137,1,1
100000,341607,1,0,0,0,0,0,0,1,1,1,1,1,1,101540,29925,31173,58715,59522,60732,3,1
100000,26434,1,0,0,-2,-2,-2,-1,0,0,0,0,1,1,9670,0,0,0,0,16764,1,1
160000,487221,1,2,3,2,0,0,0,0,0,1,1,1,1,79268,77467,75626,82306,84981,87573,3,2
270000,65132,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,273,267,1188,3683,3448,56273,2,2
130000,7475,1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,6382,362,369,0,362,0,2,2
320000,6565,1,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,311,2613,2710,310,310,311,2,2
20000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
90000,223522,1,0,0,-1,-1,0,0,1,1,1,1,1,1,63660,1830,2037,56026,59654,40315,2,1
20000,101281,1,2,2,2,2,2,0,1,1,1,0,1,1,16107,16956,17091,17124,16730,17273,3,1
50000,106067,1,0,0,0,0,0,0,1,1,1,1,1,1,44652,45160,3872,3952,4178,4253,2,1
70000,316955,1,1,3,2,0,0,0,1,0,1,1,1,0,71004,71311,69451,34097,35034,36058,2,1
50000,235555,1,1,2,2,2,2,2,0,1,0,1,0,1,36848,35993,39407,38492,42835,41980,1,1
300000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
30000,2203,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,274,289,305,320,289,726,2,1
90000,6083,1,-2,-2,2,2,-2,-2,1,1,1,0,0,0,1230,6413,4689,92,-2086,-4255,1,1
500000,3349,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,1,-291,-2457,2501,2502,785,309,2,2
280000,47195,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,5313,2191,2914,9542,22012,5223,2,2
200000,153271,1,1,2,0,0,2,2,1,1,1,0,1,1,38279,35955,19371,20222,19700,19744,2,2
50000,567819,1,0,0,0,0,0,0,1,1,1,1,1,1,90232,90639,92292,93853,99410,101393,2,1
220000,149549,1,-1,-1,-2,-1,-1,-2,0,0,1,0,0,0,38784,0,0,110765,0,0,2,2
50000,112062,1,0,0,0,0,0,-1,1,1,1,0,1,1,20503,21962,20973,11333,-798,38089,3,1
70000,210515,1,0,0,0,0,0,0,1,1,1,1,1,1,51977,40536,31327,28945,29552,28178,2,1
150000,186088,1,0,0,2,0,0,2,1,1,1,1,0,1,44784,43673,19500,34589,24214,19328,2,2
20000,55682,1,0,0,2,2,2,0,1,0,1,0,1,1,3716,6051,5817,12687,12323,15088,2,1
180000,992320,1,2,2,0,0,0,2,0,1,1,1,1,0,160029,156073,159964,162819,174754,178681,2,2
170000,19752,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,4346,1351,1082,1392,1614,9967,2,2
50000,159368,1,2,2,0,0,0,0,0,1,1,1,1,1,49179,48013,38451,7842,7882,8001,2,1
90000,415146,1,2,0,0,0,0,0,1,1,1,1,1,1,89910,92381,87562,47855,48349,49089,2,1
60000,193658,1,2,2,0,0,0,0,0,1,1,1,1,1,57621,50845,19664,18946,16877,29705,2,1
150000,4317,1,-2,-2,-2,-2,-2,-2,1,0,0,0,0,1,2954,1363,0,0,0,0,2,2
80000,425605,1,2,0,0,0,0,0,1,1,1,1,1,1,77414,75487,69289,67937,66787,68691,1,1
20000,95601,1,0,0,0,0,0,0,1,1,1,1,1,0,17295,17464,14518,14815,15262,16247,1,1
120000,500213,1,0,0,0,0,0,0,1,1,1,1,1,1,79075,80790,82437,84155,85940,87816,1,1
10000,6238,1,2,2,3,3,3,3,0,0,0,0,0,0,1051,1041,1032,1022,1041,1051,2,1
20000,57959,1,2,2,2,0,0,0,1,1,1,1,1,1,7941,8659,9362,10053,10637,11307,1,1
50000,18186,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,601,1474,3264,6642,5123,1082,2,1
50000,184880,1,0,0,0,0,0,0,1,1,1,1,1,1,33194,34947,28888,29056,29292,29503,3,1
180000,52184,1,0,0,0,-2,-2,-2,1,0,0,0,0,0,31998,20186,0,0,0,0,1,2
50000,47663,1,2,2,0,0,0,2,0,1,1,1,0,1,7210,6957,7890,8064,8919,8623,1,1
80000,104151,1,2,2,2,2,2,2,1,1,0,1,0,1,15288,16965,17923,17356,18542,18077,2,1
40000,232928,1,0,0,0,0,0,0,1,1,1,1,1,1,41104,36559,37568,38310,39146,40241,2,1
110000,406509,1,0,0,0,0,0,0,1,1,1,1,1,1,106449,103625,56720,47382,45209,47124,1,1
120000,5762,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,811,1659,827,835,819,811,2,1
450000,27885,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,10324,3580,3199,6176,2086,2520,2,2
180000,93443,1,0,0,-1,0,-1,-1,1,1,1,1,0,1,37411,24874,5644,22463,3051,0,2,2
50000,74711,1,0,0,-2,-2,-1,0,0,0,0,1,1,1,42206,0,0,0,15882,16623,3,1
260000,2238244,1,0,0,0,0,0,0,1,1,1,1,1,0,425350,435865,445111,452135,258002,221781,2,2
20000,41304,1,0,0,-1,-1,-1,-1,1,1,1,0,1,0,19817,19909,395,391,0,792,2,1
290000,1011083,1,0,0,0,0,0,0,1,1,1,1,1,1,274574,256924,229578,148822,53171,48014,2,2
160000,881996,1,2,2,2,2,2,2,1,1,1,0,1,0,142073,144903,146532,147947,145491,155050,3,2
200000,2363,1,-2,-2,-2,-2,-1,-1,0,0,0,1,0,0,0,0,0,0,2363,0,2,2
20000,114418,1,-2,-2,0,0,0,0,1,1,1,1,1,1,18842,18424,19400,19148,19847,18757,2,1
150000,-1042,1,-1,2,2,-2,-2,-2,0,0,0,0,0,0,1120,824,-313,-609,-889,-1175,1,2
10000,45572,1,1,6,5,4,3,2,0,0,0,0,0,1,8286,8034,7778,7522,7108,6844,2,1
160000,287784,1,2,2,2,0,0,2,1,0,1,1,1,0,46054,47234,46189,47127,50080,51100,2,2
140000,2927,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,445,443,713,438,443,445,2,2
30000,104355,1,2,2,2,2,2,2,1,1,1,1,1,0,16075,17123,17353,17580,17936,18288,2,1
80000,309609,1,0,0,0,0,0,0,1,1,1,1,1,1,85011,84276,81650,30129,20668,7875,3,1
100000,4264,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,562,713,707,700,863,719,1,1
210000,10824,1,1,-1,-1,-2,-1,-1,1,0,0,1,0,0,0,4887,0,0,5937,0,2,2
130000,131752,1,0,0,0,-2,-2,-2,1,0,0,0,0,0,64960,66792,0,0,0,0,2,2
100000,557368,1,1,3,6,6,6,6,1,0,1,1,0,0,72664,90469,89016,96594,105091,103534,2,1
360000,2456,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,802,0,414,415,413,412,2,2
100000,1310,1,1,-2,-2,-1,2,2,0,0,1,0,1,0,0,0,0,330,176,804,3,1
20000,60698,1,0,0,0,0,0,-1,1,1,0,0,1,1,8478,10155,11862,11847,9312,9044,2,1
220000,1202809,1,0,0,0,0,0,0,1,1,1,1,1,1,221270,219538,216301,180987,181428,183285,1,2
20000,23067,1,1,-1,-1,-1,2,2,1,1,1,0,1,0,0,20049,2052,223,112,631,1,1
360000,1511148,1,0,0,0,0,0,0,1,1,1,1,1,1,238983,245523,248972,253895,259411,264364,1,2
360000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
220000,888513,1,2,2,0,0,0,2,1,1,1,1,1,1,203094,185363,149805,142356,120897,86998,2,2
90000,380091,1,0,0,0,0,0,-1,1,1,1,1,1,1,88373,90291,87570,89374,19746,4737,1,1
50000,295797,1,0,0,2,0,0,0,1,0,1,1,1,0,47733,51161,48303,50319,47492,50789,1,1
220000,15150,1,2,2,2,2,2,2,0,0,0,0,0,0,2523,2525,2526,2528,2525,2523,2,2
30000,178375,1,3,2,2,0,0,0,1,0,1,1,1,1,29687,30355,29031,29111,29375,30816,2,1
70000,215499,1,2,2,0,0,0,0,0,1,1,1,1,1,35052,34236,35385,36123,36995,37708,2,1
130000,-11815,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,-1973,-1970,-1966,-1963,-1970,-1973,1,2
100000,549799,1,0,0,0,0,2,0,1,1,1,0,1,1,90126,88437,90143,94414,92855,93824,1,1
500000,199134,1,0,0,0,0,0,0,1,1,1,1,1,1,35165,36167,44115,48265,21567,13855,2,2
150000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
50000,120484,1,2,0,-1,-1,-1,0,1,1,1,1,1,1,38968,37821,26,18103,12249,13317,2,1
50000,221548,1,0,0,0,0,0,0,1,1,1,1,1,1,39273,39775,27123,28667,28245,58465,2,1
180000,62738,1,-2,-1,-1,-1,0,-1,1,1,1,0,1,1,8666,6851,18760,22921,3133,2407,2,2
40000,91791,1,0,0,0,0,0,2,1,1,1,1,1,1,14765,15256,15356,14509,16259,15646,3,1
10000,56103,1,0,0,0,0,0,0,1,1,1,1,1,1,8627,8756,9751,9642,9531,9796,1,1
50000,180523,1,2,0,0,0,0,0,1,1,1,1,1,0,27732,28747,29740,30313,30991,33000,2,1
360000,-1834,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,-297,-304,-312,-320,-304,-297,2,2
20000,117376,1,2,2,0,0,0,3,0,1,1,1,0,0,18307,17729,19046,19125,21904,21265,2,1
80000,1204,1,-2,-2,-2,-2,-2,-2,1,1,0,0,0,0,408,0,796,0,0,0,1,1
390000,1065,1,-2,-2,-2,-2,-1,-1,0,0,0,1,0,0,279,0,0,0,786,0,2,2
20000,39045,1,1,2,2,2,2,2,0,1,1,0,1,0,5660,5438,6994,6999,6716,7238,1,1
200000,426215,1,0,0,0,0,0,0,1,1,1,1,1,1,68720,69767,70095,72167,71755,73711,2,2
50000,274161,1,2,0,0,0,0,0,1,1,1,1,1,0,50938,50381,41638,42306,43045,45853,2,1
20000,84573,1,2,0,0,0,0,0,1,1,1,1,1,1,12471,13201,14222,14518,14860,15301,2,1
70000,292430,1,0,0,0,0,2,0,1,1,1,0,1,1,46115,47276,48670,51193,50266,48910,2,1
30000,147837,1,2,2,0,0,0,0,0,1,1,1,1,0,31233,29002,28320,31090,24166,4026,1,1
200000,230788,1,0,0,0,0,0,0,1,1,1,1,1,1,98476,92012,17121,10169,5171,7839,3,2
50000,185254,1,0,0,0,0,0,0,1,1,1,1,1,1,28468,29497,30510,31596,32268,32915,1,1
110000,365005,1,2,2,2,2,2,2,0,1,1,1,1,1,58121,56623,60730,61930,63100,64501,1,1
120000,1728,1,-2,-1,-1,-1,0,0,1,0,1,0,0,0,411,964,0,173,180,0,1,1
80000,42477,1,1,2,0,0,0,0,0,1,1,1,1,1,6428,6190,7361,7360,7498,7640,2,1
180000,721648,1,0,0,0,2,-1,-1,1,1,0,1,1,0,175504,138762,51595,2476,171653,181658,1,2
150000,470330,1,1,2,2,0,0,0,1,0,1,1,1,1,76566,78570,76731,77782,79505,81176,3,2
90000,494800,1,2,2,2,2,2,2,1,1,1,1,1,1,78736,80392,81682,82949,84753,86288,2,1
80000,592209,1,1,2,2,0,0,0,1,0,1,1,1,1,99414,100512,97997,100275,102164,91847,2,1
20000,98915,1,-1,2,2,2,2,2,1,0,1,0,1,0,15391,16145,15583,17313,16911,17572,1,1
320000,1557,1,1,-2,-2,-2,-2,-2,0,0,0,1,1,1,0,0,0,0,694,863,2,2
50000,228885,1,0,0,0,0,0,0,1,1,1,1,1,1,48075,49364,41721,29371,29876,30478,2,1
70000,82044,1,2,2,2,2,2,2,1,0,1,0,1,0,12667,13658,13134,14105,13751,14729,2,1
230000,38902,1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,430,579,1435,14952,13266,8240,1,2
20000,4807,1,-1,-1,2,0,0,0,1,0,0,0,0,0,392,1730,1155,756,774,0,2,1
350000,1271696,1,2,0,0,0,0,0,1,1,1,1,1,1,320992,322793,272799,117861,117523,119728,2,2
50000,158942,1,0,0,0,0,0,0,1,1,1,1,1,1,34811,34492,33350,18077,18774,19438,3,1
90000,362146,1,0,0,0,0,0,0,1,1,1,1,1,1,56776,58857,59484,60998,62361,63670,1,1
160000,427468,1,2,2,2,2,2,2,1,1,1,1,1,1,67778,69535,70842,71726,73090,74497,3,2
260000,28691,1,1,-2,-2,-1,0,0,0,0,1,0,0,0,0,0,0,14966,13725,0,2,2
20000,35536,1,3,2,0,0,2,3,0,1,1,1,0,0,4961,4757,5788,6614,6919,6497,1,1
110000,626125,1,2,2,2,2,2,2,1,1,1,0,1,0,95727,105147,105731,106570,103637,109313,1,1
290000,1627830,1,0,0,0,0,0,0,1,1,1,1,1,1,305853,303736,296423,248845,242018,230955,1,2
400000,1126141,1,2,2,2,2,3,2,1,1,1,1,1,1,175931,179609,186572,196066,192710,195253,2,2
120000,489836,1,0,0,0,0,0,0,1,1,1,1,1,1,102751,80776,77858,77414,75070,75967,3,1
30000,160528,1,0,0,2,3,2,0,1,1,0,0,1,1,24001,26774,28111,27372,26793,27477,3,1
140000,18306,1,2,-1,-1,-1,-1,-1,1,1,1,0,1,0,1094,4619,4733,1740,0,6120,2,2
360000,44661,1,0,0,0,0,0,0,1,1,1,1,1,1,8689,8274,9008,6888,5624,6178,3,2
110000,241900,1,0,0,0,0,0,0,1,1,1,1,1,1,44762,39618,39488,39108,39335,39589,1,1
50000,178968,1,4,3,2,2,2,2,1,1,1,1,1,1,51984,51175,50027,8026,8235,9521,3,1
340000,58724,1,-1,2,-1,-1,2,-1,0,1,1,0,1,1,6826,6176,24391,3571,3103,14657,2,2
50000,1648,1,-1,-1,-1,-2,-2,-2,1,0,0,0,0,0,875,773,0,0,0,0,2,1
110000,285992,1,1,2,0,0,0,0,0,1,1,1,1,1,49977,48886,49840,46817,47318,43154,3,1
310000,1606905,1,0,0,0,0,2,0,1,1,1,1,1,1,250727,256176,261568,285251,280924,272259,2,2
230000,3308,1,2,2,-1,-1,-1,-1,0,1,0,1,0,1,114,0,1083,0,2111,0,2,2
90000,406510,1,2,0,0,0,2,0,1,1,1,0,1,1,63867,65199,66603,70617,69384,70840,1,1
120000,3852,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,698,849,1086,379,412,428,2,1
550000,2482184,1,0,0,0,0,0,0,1,1,1,1,1,1,546768,535539,548053,530709,155113,166002,2,2
30000,90828,1,1,2,2,2,2,2,1,0,1,0,1,0,14163,15182,14643,15323,14941,16576,1,1
50000,103145,1,0,0,0,0,-2,-2,1,1,0,0,0,0,33459,34421,35838,-182,-193,-198,1,1
30000,98037,1,2,2,2,2,2,0,1,0,1,0,1,1,13867,16610,16024,17234,16858,17444,2,1
160000,24718,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2479,2471,5163,2455,3971,8179,3,2
50000,116916,1,0,0,-1,-1,-1,-1,1,1,1,1,0,0,33837,35722,479,496,46382,0,2,1
30000,89050,1,0,0,0,0,0,0,1,1,1,1,1,1,10219,14542,15565,15883,16194,16647,2,1
80000,436650,1,2,2,3,3,2,3,1,1,0,1,0,0,68197,71517,73760,71991,76352,74833,2,1
150000,2582,1,-1,2,2,-1,2,-1,0,1,1,0,1,1,775,519,-152,967,273,200,1,2
500000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
180000,918346,1,1,2,2,0,0,0,1,0,1,1,1,1,172867,177093,163960,136178,133871,134377,2,2
80000,264860,1,0,0,0,0,0,0,1,1,1,1,1,1,51749,43267,44211,45242,39795,40596,1,1
360000,2683,1,1,-2,-2,-1,-1,-2,0,1,1,0,0,0,-175,-173,0,3031,0,0,1,2
30000,15278,1,-1,-1,-2,-2,-1,-1,0,0,0,1,1,0,2388,-557,-556,-2027,1497,14533,3,1
90000,16340,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1731,2545,3450,3451,2944,2219,1,1
50000,220561,1,0,0,0,0,0,0,1,1,1,1,1,1,36437,51493,43189,29829,30443,29170,1,1
130000,535150,1,0,0,0,0,-1,0,1,1,1,1,1,1,131394,125830,118493,34335,66673,58425,1,2
20000,88722,1,0,0,2,0,0,0,1,0,1,1,1,1,12639,14917,14381,14942,15349,16494,2,1
440000,1228674,1,2,0,0,0,0,0,1,1,1,1,1,1,276963,198152,183821,185961,189970,193807,3,2
50000,224052,1,3,3,2,2,2,2,1,1,1,1,1,0,35625,36557,36867,37472,38463,39068,1,1
40000,212700,1,2,2,2,2,2,2,1,1,0,1,1,0,33173,33644,34794,33939,36725,40425,2,1
210000,705,1,1,-2,-2,-2,-1,-1,0,0,0,1,0,0,0,0,0,0,705,0,2,2
60000,106376,1,0,0,0,2,2,2,1,1,0,1,0,1,15184,16667,18533,17987,19216,18789,2,1
110000,517161,1,0,0,0,0,0,0,1,1,1,1,1,1,81458,83244,84957,86036,88063,93403,1,1
50000,249359,1,2,3,2,2,2,2,1,1,1,1,1,0,39609,40180,40816,41545,42229,44980,2,1
110000,325008,1,0,0,0,0,0,0,1,1,1,1,1,1,61175,60857,61270,47343,47199,47164,1,1
320000,2873,1,-1,2,-1,-1,-2,-2,0,1,0,0,0,0,761,173,1939,0,0,0,2,2
50000,14550,1,2,2,6,6,6,6,0,0,0,0,0,0,2423,2425,2426,2428,2425,2423,2,1
420000,698143,1,2,2,0,0,2,0,0,1,1,0,1,1,239306,90577,89003,93973,92212,93072,2,2
30000,89220,1,2,0,0,0,0,0,1,1,1,1,1,1,11507,13012,14485,14942,16531,18743,3,1
30000,8741,1,1,-1,-1,-1,-1,-2,1,1,1,0,0,0,0,2306,3693,2742,0,0,2,1
20000,97332,1,4,3,2,2,2,2,0,1,0,1,0,1,16576,16032,16080,15528,16769,16347,1,1
30000,175325,1,1,2,0,0,0,0,0,1,1,1,1,1,30746,28100,29116,29555,28544,29264,3,1
50000,169189,1,1,2,2,0,0,2,1,0,1,1,0,1,26970,28240,27490,27732,29691,29066,2,1
170000,18887,1,-1,-1,2,0,0,-1,1,0,1,0,1,1,1198,4181,3932,4938,4176,462,1,2
160000,2698,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,855,365,374,384,365,355,2,2
